bartik,dlemp,dlcov,uf
0.015473773174309959,-0.2970133998806652,0.5238373542569894,GO
0.041908673847446815,0.34787723323520325,0.1811086613590248,PA
0.036779217464783936,0.2375169688481174,0.434344656581628,GO
0.04853437861467338,0.5812248130961422,0.2054307826283579,PA
0.414705755416323,0.207097799641802,0.6049970753633144,GO
0.1782133271758784,0.31696334698954115,0.5816797803329172,PA
0.06462347058596853,0.409348608134562,0.15267434632340893,GO
0.0996827457901326,0.4453254574013733,-0.061690046694140195,PA
0.04389687107789039,0.3599501176834956,0.46746338502225865,GO
0.05113149147132828,-0.05342983199507949,-0.08179249380157695,PA
0.033951253117670444,0.3924610236849577,0.320388748924975,GO
0.058642774890670685,-0.05141319127636985,0.7815207655124023,PA
0.03329388779967838,0.030583423372080185,0.2174678892261224,GO
0.04261650777501208,0.37054884300193647,0.3723297517171034,PA
0.039791943732052006,0.23397295324441877,0.5168856551696157,PA
0.03885746306283708,-0.057629112836636416,0.20102942160159507,GO
0.029319906418394315,0.07325449807468118,0.4056761433950702,PA
0.03715818720138881,0.540639886476417,0.24968910454535304,GO
0.042073541373888065,0.30135282534412833,0.508110277688796,PA
0.06800768989121934,0.37322561911997315,0.12344746947258602,GO
0.15018650513982848,1.2554547601610795,0.5965900503816279,AP
0.07630408606390805,0.022884293833587806,-0.23662875062118163,GO
0.08199984164445147,1.0147308046874077,0.0614109609897448,TO
0.0973541661662349,0.3289286872328022,0.6578621877063074,GO
0.024273170943481068,0.3447747638376295,0.04061233203179745,TO
0.0863459896508741,-0.14577714168376182,-0.17529831380363256,GO
0.03356571704455226,-0.1384023228591192,0.2569524536569756,TO
0.14908459612273248,0.8299799168857164,0.440900706587248,GO
0.03991361546598591,0.6494427463252161,0.1471296189557192,TO
0.028808396491890997,0.2585346762543931,0.12252205313878255,GO
0.04102350669269126,0.20067069546215124,0.08803240153899858,TO
0.09459132357830587,0.18924199963852834,0.5007741352232364,GO
0.038505103769619096,-0.07498580688456263,0.24982329331064307,TO
0.0826256319200168,0.5405435729800999,-0.3562270455274704,GO
0.07226254694066554,0.34228620648663277,-0.1425663691127492,TO
0.12339803140932866,0.5111272374012135,0.4333644064116954,GO
0.036835569860896346,0.4175134466243388,0.204055919623662,TO
0.04065297398641689,0.33774693405321343,0.015615354545238078,GO
0.35280249503768835,-0.005860822636982835,-0.0038336470269102977,MT
0.04314885826875921,0.34864277224146806,-0.1940028897831048,TO
0.023562272694433208,0.5497634914924111,0.08721635320835869,MT
0.08058501656258178,1.4579862895760072,0.10838708844148559,TO
0.05535533874209696,0.17782042391316297,0.39096066106139554,TO
0.06443263364178604,0.2880794497667657,0.09243096586052482,MT
0.02931221790898195,0.9179287338783935,-0.5132410339505667,TO
0.09602429554532803,0.9099357399917778,0.3176899175969597,MT
0.04225824915922008,-0.13005312824819779,-0.40590798376136056,TO
0.014860648286030297,0.16579225484274404,0.022115095948764468,MT
0.04214144044634999,0.2568048338873416,-9.559540144790263e-05,TO
0.04947250455323726,0.10184920357138155,-0.5842304762778908,MT
0.07034944475174387,0.058268908123975824,0.18613330918896026,TO
0.21024061589156737,0.577861025102149,-0.23812982242476866,MT
0.12975217300828745,0.7442913881041335,0.22364286502514513,AC
0.10734372548133941,0.7786995440444514,0.0291024513159736,MA
0.1351054160278795,0.4891301506883253,0.24431705953658087,AC
0.04421630358575462,1.199964782928397,0.343858502950184,MA
0.06812656010783481,0.18884373606243302,0.3957052809809065,AC
0.04114162751055816,0.5740391148965276,0.29815464683357495,MA
0.22777498922347547,0.36772478012531734,0.2666573128050069,MT
0.040713293340804965,0.4607092794033956,0.5914377740895371,MA
0.16939998275888768,0.49375771525384266,0.096465327609871,AC
0.04462963111641826,0.13503628380394292,0.28341912520108453,MA
0.05295521016910992,0.3601172881297051,0.35083411119898567,MT
0.22731169555115766,0.5075366388905331,0.1027151010737532,MT
0.041249841009680606,0.010221554071538009,0.16648069491335032,MA
0.1650933836636829,0.41273786743724417,0.3500501968831316,MT
0.04346316453389962,-0.20912930793939805,0.34708115235049475,MA
0.12416873260277365,0.29644637044536915,-0.25886488578489386,MT
0.06465457881501044,0.861395010142238,0.06614054141897205,MA
